total_instructions,total_basic_blocks,total_lines,num_functions,num_declarations,total_function_calls,num_br,num_conditional_br,num_unconditional_br,num_switch,num_select,num_icmp,num_fcmp,num_ret,num_phi,num_load,num_store,num_alloca,num_getelementptr,num_ptrtoint,num_inttoptr,num_memcpy,num_memset,num_memmove,num_add,num_sub,num_mul,num_div,num_rem,num_fadd,num_fsub,num_fmul,num_fdiv,num_and,num_or,num_xor,num_shl,num_shr,estimated_loops,num_back_edges,num_direct_calls,num_indirect_calls,num_tail_calls,uses_i1,uses_i8,uses_i32,uses_i64,uses_float,uses_double,uses_ptr,uses_array,uses_vector,cyclomatic_complexity,avg_block_size,memory_intensity,branch_intensity,arithmetic_intensity,call_intensity,phi_ratio,load_store_ratio,pass_adce,pass_always-inline,pass_argpromotion,pass_break-crit-edges,pass_correlated-propagation,pass_dce,pass_deadargelim,pass_dse,pass_early-cse,pass_globaldce,pass_globalopt,pass_gvn,pass_indvars,pass_inline,pass_instcombine,pass_instsimplify,pass_ipsccp,pass_jump-threading,pass_licm,pass_loop-deletion,pass_loop-reduce,pass_loop-rotate,pass_loop-simplify,pass_loop-unroll,pass_loop-unroll-and-jam,pass_loop-vectorize,pass_lowerswitch,pass_mem2reg,pass_memcpyopt,pass_mergereturn,pass_partial-inliner,pass_reassociate,pass_sccp,pass_simplifycfg,pass_slp-vectorizer,pass_sroa,pass_tailcallelim,runtime,binary_size
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0025467471999832013,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0.0024792300000001434,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0024545795999983966,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.00250782200000117,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0025971357999992504,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0025067397999976038,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0025680991999934124,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.002633495799994989,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002523157800010267,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0.0025940514000012626,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.002511710000004541,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0.0025414183999942,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.002517158000000563,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0024619175999987418,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.002480249199999207,16568
0.19451263594886598,0.6252851347173839,0.4295909098990189,-0.34287269299175666,1.1652096735275221,-0.33382118889154966,0.6252851347173839,0.9394895352248825,0.44167438728456415,0.0,0.0,0.8778887654801159,-0.19245008972987526,-0.34287269299175666,0.6509445549041193,-0.18411605604472372,0.20878645728986292,0.28299805321397287,0.1862910899102494,0.0,0.0,2.0873432809163392,4.290691028089191,0.0,0.3084435454322493,0.13297266215338097,-0.9571924243350861,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,5.196152422706631,-0.2773500981126146,5.196152422706631,0.0,1,0.7135060680126758,-0.33382118889154966,0.0,0.0,19,25,199,89,0,6,0,34,0,6,5.083333333333333,0.5846994535519126,0.19672131147540983,0.06557377049180328,0.06557377049180328,0.3384217314864554,-0.6458654728943571,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.002565078599991466,16568
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.002782284600004914,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0027535805999946207,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.002626059199997144,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599168599999757,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0.0027527971999973034,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0026844665999988136,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.002497678200006703,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0025891577999971106,16424
-0.9528933626259045,-1.267469867670373,-1.0158282289324865,-0.34287269299175666,1.1652096735275221,-0.054806463847866305,-1.267469867670373,-1.3680286214678115,-1.1614400554520017,0.0,0.0,-1.3366054177129696,-0.19245008972987526,-0.34287269299175666,-0.5641519475835701,-0.9605090634622332,-0.8972174786240042,-0.8695758362392978,-0.6830673296709139,0.0,0.0,-0.39970403251589476,-0.2715627232967842,0.0,-0.8430790241814816,-1.1081055179448407,0.18329216636203774,-0.27552454871518217,-0.473049916791266,-0.19245008972987523,-0.19245008972987523,-0.19245008972987526,-0.27156272329678427,0.0,-0.1924500897298752,-0.2773500981126146,-0.1924500897298752,0.0,0,-1.308094458023239,-0.054806463847866305,0.0,0.0,3,7,99,40,0,6,0,1,0,6,9.0,0.6296296296296297,0.1111111111111111,0.07407407407407407,0.12962962962962962,-0.5926684838278209,-0.6028057964290447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0.003446725399993511,16424
